model,language,layer,mean,std,mean_pm_std,n
icr_dpo_ckpt36,ru,20,0.07245452231911852,0.021983006411739933,0.072455 +- 0.021983,3
icr_dpo_ckpt36,ru,21,0.08319634013369884,0.0219803510464632,0.083196 +- 0.021980,3
icr_dpo_ckpt36,ru,22,0.034690538171647155,0.022680602006251615,0.034691 +- 0.022681,3
icr_dpo_ckpt36,ru,23,0.023281890425756246,0.02168174562417223,0.023282 +- 0.021682,3
icr_dpo_ckpt36,ru,24,-0.06750004086404106,0.01904656108472293,-0.067500 +- 0.019047,3
icr_dpo_ckpt36,ru,25,-0.071507246704633,0.018866062081572658,-0.071507 +- 0.018866,3
icr_dpo_ckpt36,ru,26,-0.16321825804698323,0.015229102189716228,-0.163218 +- 0.015229,3
icr_dpo_ckpt36,ru,27,-0.2890963974060625,0.010961285444163277,-0.289096 +- 0.010961,3
icr_dpo_ckpt36,ru,28,-0.30208965956240874,0.010646076838500811,-0.302090 +- 0.010646,3
icr_dpo_ckpt36,ru,29,-0.29477782898619403,0.011734748946641586,-0.294778 +- 0.011735,3
icr_dpo_ckpt36,ru,30,-0.34199358187018614,0.011677277310527333,-0.341994 +- 0.011677,3
icr_dpo_ckpt36,ru,31,-0.2046942846623991,0.01887204302055186,-0.204694 +- 0.018872,3
icr_npo_ckpt10,de,0,-0.43447426466412575,0.01714929114841206,-0.434474 +- 0.017149,3
icr_npo_ckpt10,de,1,-0.44905833850758275,0.016546696202305998,-0.449058 +- 0.016547,3
icr_npo_ckpt10,de,2,-0.32128714726434754,0.015521004861049795,-0.321287 +- 0.015521,3
icr_npo_ckpt10,de,3,-0.13453296800342873,0.015280577309765982,-0.134533 +- 0.015281,3
icr_npo_ckpt10,de,4,-0.04249076190554805,0.01758474747832972,-0.042491 +- 0.017585,3
icr_npo_ckpt10,de,5,-0.023456163303531213,0.018531261616352126,-0.023456 +- 0.018531,3
icr_npo_ckpt10,de,6,0.0031439330378413752,0.016734169469653733,0.003144 +- 0.016734,3
icr_npo_ckpt10,de,7,0.039688518435570225,0.01619404725903642,0.039689 +- 0.016194,3
icr_npo_ckpt10,de,8,0.08276616580029188,0.016563560015120514,0.082766 +- 0.016564,3
icr_npo_ckpt10,de,9,0.07542946806830632,0.015449857100090357,0.075429 +- 0.015450,3
icr_npo_ckpt10,de,10,0.06109484042045684,0.013364053678210128,0.061095 +- 0.013364,3
icr_npo_ckpt10,de,11,0.047643976426364774,0.014016212454918105,0.047644 +- 0.014016,3
icr_npo_ckpt10,de,12,0.054062866048111426,0.013437812522176488,0.054063 +- 0.013438,3
icr_npo_ckpt10,de,13,0.10430886941502611,0.015027946138970608,0.104309 +- 0.015028,3
icr_npo_ckpt10,de,14,0.07940443112951405,0.015097627946314961,0.079404 +- 0.015098,3
icr_npo_ckpt10,de,15,0.154514284110545,0.014509527080681728,0.154514 +- 0.014510,3
icr_npo_ckpt10,de,16,0.13312441149812068,0.01365028385651495,0.133124 +- 0.013650,3
icr_npo_ckpt10,de,17,0.1212278223191723,0.013258817914507481,0.121228 +- 0.013259,3
icr_npo_ckpt10,de,18,0.05962237598294898,0.012451790555083374,0.059622 +- 0.012452,3
icr_npo_ckpt10,de,19,0.05096202623047005,0.012351989966226634,0.050962 +- 0.012352,3
icr_npo_ckpt10,de,20,0.011759972525276293,0.01242146666257007,0.011760 +- 0.012421,3
icr_npo_ckpt10,de,21,0.011151133437978153,0.011902403514453921,0.011151 +- 0.011902,3
icr_npo_ckpt10,de,22,-0.009867558940991181,0.014089406646878222,-0.009868 +- 0.014089,3
icr_npo_ckpt10,de,23,-0.09163501890415103,0.01659245560795581,-0.091635 +- 0.016592,3
icr_npo_ckpt10,de,24,-0.18011020398630365,0.01713116935761187,-0.180110 +- 0.017131,3
